name,stars,collected_at,domain
HKUDS/OpenSpace,1325,2026-03-27,AI Agent
alibaba-flyai/flyai-skill,233,2026-03-27,AI Agent
michelhelsdingen/ensemble,105,2026-03-27,AI Agent
cisco-ai-defense/defenseclaw,132,2026-03-27,AI Agent
CN-Syndra/ClawLink,303,2026-03-27,AI Agent
ruby-verma/transit-agent,73,2026-03-27,AI Agent
ColtMercer/agentic-design-patterns,15,2026-03-27,AI Agent
truongduy2611/app-store-preflight-skills,956,2026-03-27,AI Agent
Aquifer-sea/pattern8,104,2026-03-27,AI Agent
formulahendry/wechat-acp,262,2026-03-27,AI Agent
epiral/weixin-bot,272,2026-03-27,AI Agent
Promptlab37/PEPAGI,34,2026-03-27,AI Agent
alvinunreal/awesome-autoresearch,724,2026-03-27,AI Agent
SethGammon/Citadel,349,2026-03-27,AI Agent
IBM/awesome-agentic-workflow-optimization,22,2026-03-27,AI Agent
open-gitagent/clawless,105,2026-03-27,AI Agent
corespeed-io/wechatbot,120,2026-03-27,AI Agent
slowmist/slowmist-agent-security,254,2026-03-27,AI Agent
vllm-project/agentic-stack,10,2026-03-27,AI Agent
sbusso/claudeclaw,51,2026-03-27,AI Agent
ywchiu/local_agentic_llm,11,2026-03-27,AI Agent
stvlynn/dingtalk-wukong-skills,97,2026-03-27,AI Agent
tbartel74/owasp-agentic-threat-scanner,5,2026-03-27,AI Agent
komunite/kalfa,234,2026-03-27,AI Agent
ironsh/iron-sensor,111,2026-03-27,AI Agent
varienos/agentic-workflow,43,2026-03-27,AI Agent
zhu1090093659/spec_driven_develop,253,2026-03-27,AI Agent
TongmingLAIC/AKO4ALL,87,2026-03-27,AI Agent
Zipstack/visitran,31,2026-03-27,AI Agent
gmasson/dotcontext,61,2026-03-27,AI Agent
Open-ACP/OpenACP,30,2026-03-27,AI Agent
Cenrax/researchswarm,16,2026-03-27,AI Agent
0xNyk/awesome-hermes-agent,211,2026-03-27,AI Agent
Miosa-osa/canopy,124,2026-03-27,AI Agent
CHSZLab/AgenticAlgorithmEngineering,13,2026-03-27,AI Agent
AlexAI-MCP/AgentForge,18,2026-03-27,AI Agent
ServiceNow/eva,81,2026-03-27,AI Agent
nguyenhoang2001/Multiple-Agentic-System-Base,31,2026-03-27,AI Agent
Michaelliv/dripline,61,2026-03-27,AI Agent
meituan-longcat/LongCat-Flash-Prover,47,2026-03-27,AI Agent
Pricx/codex-inter-agent-chat,66,2026-03-27,AI Agent
auyelbekov/rawq,42,2026-03-27,AI Agent
samaritan0/dfir-agentic-suite,4,2026-03-27,AI Agent
saltbo/agent-kanban,78,2026-03-27,AI Agent
EliCrossDev/agentic,3,2026-03-27,AI Agent
remorses/usecomputer,162,2026-03-27,AI Agent
jonwiggins/optio,422,2026-03-27,AI Agent
tkalevra/SuperPowersWUI,40,2026-03-27,AI Agent
kesslernity/awesome-copilot-studio-agents,143,2026-03-27,AI Agent
robonuggets/claudeclaw,45,2026-03-27,AI Agent
BinL233/agent-tally.nvim,36,2026-03-27,AI Agent
SheeanBen/Agentic-Researcher,12,2026-03-27,AI Agent
codepakt/cpk,12,2026-03-27,AI Agent
timwuhaotian/the-pair,169,2026-03-27,AI Agent
f27622395-crypto/AgenticAIProject,0,2026-03-27,AI Agent
phira-ai/OpenPlot,46,2026-03-27,AI Agent
AlekseiUL/openclaw-superagent,25,2026-03-27,AI Agent
lasywolf/Learn-OpenClaw,70,2026-03-27,AI Agent
addyosmani/agent-engineer,75,2026-03-27,AI Agent
rachwalk/robotic-env,3,2026-03-27,AI Agent
artemiimillier/bulletproof,80,2026-03-27,AI Agent
pedrohlucena/hunter,70,2026-03-27,AI Agent
kittors/Agentic-Dev-Bootcamp,8,2026-03-27,AI Agent
mediastormDev/dream-to-video-skill,157,2026-03-27,AI Agent
alexanderatallah/redline,56,2026-03-27,AI Agent
Sarony11/agentic-infrastructure-bootstrap,7,2026-03-27,AI Agent
kamjin3086/comfy-swap,17,2026-03-27,AI Agent
erebusnz/rigol-mcp,11,2026-03-27,AI Agent
walter-grace/mac-code,391,2026-03-27,AI Agent
blacktwist/social-media-skills,32,2026-03-27,AI Agent
laiso/cman,18,2026-03-27,AI Agent
InternLM/WildClawBench,124,2026-03-27,AI Agent
collinzrj/TokenSpire2,26,2026-03-27,AI Agent
jinwx/weather-data-skills,20,2026-03-27,AI Agent
samber/cc-skills,29,2026-03-27,AI Agent
legendtkl/wechat-channel-agents,14,2026-03-27,AI Agent
CMGS/gua,31,2026-03-27,AI Agent
vasilyevdm/ai-agent-handbook,48,2026-03-27,AI Agent
VintLin/skill-flow,26,2026-03-27,AI Agent
meodai/skill.color-expert,259,2026-03-27,AI Agent
Navigators-Guild/apprentice-onboarding,25,2026-03-27,AI Agent
peteromallet/megaplan,30,2026-03-27,AI Agent
heldernoid/agentic-build-templates,5,2026-03-27,AI Agent
mattnowdev/thinking-partner,113,2026-03-27,AI Agent
esaradev/icarus-daedalus,64,2026-03-27,AI Agent
jackccrawford/Clawmark,17,2026-03-27,AI Agent
Devo919/openclaw-wechat-channel,20,2026-03-27,AI Agent
timkoda/koda-stack,78,2026-03-27,AI Agent
LinklyAI/agent-im,28,2026-03-27,AI Agent
chuchuyei/SentiCore,14,2026-03-27,AI Agent
reymerekar7/rm-skills,14,2026-03-27,AI Agent
Saturn99X/Etherion,8,2026-03-27,AI Agent
aidityasadhakim/ads-creative-skill,10,2026-03-27,AI Agent
agent-bridges/ab,14,2026-03-27,AI Agent
zhuangpengLI/AgenticCPS,2,2026-03-27,AI Agent
jing-bi/aeroresearch,6,2026-03-27,AI Agent
NHonrao/agentic-ai-playwright-mcp-demo,5,2026-03-27,AI Agent
jylins/videoseek,29,2026-03-27,AI Agent
sodofi/agent-brain,20,2026-03-27,AI Agent
MetapriseAI/OrgKernel,19,2026-03-27,AI Agent
lipingtababa/agents-zone-skillset,13,2026-03-27,AI Agent
oguzbilgic/kern-ai,6,2026-03-27,AI Agent
MAC-AutoML/SpecEyes,43,2026-03-27,AI Agent
rodsalva/agentic,0,2026-03-27,AI Agent
nludd25/agentic,0,2026-03-27,AI Agent
lata-01/agentic,0,2026-03-27,AI Agent
andrewcrobertson/agentic,0,2026-03-27,AI Agent
1lord0/agentic,0,2026-03-27,AI Agent
rajagopalml/Agentic,0,2026-03-27,AI Agent
himanX46/agentic,0,2026-03-27,AI Agent
my-code-base-ai/agentic,0,2026-03-27,AI Agent
LucasSpontaneous/Agentic,0,2026-03-27,AI Agent
Ashutoshbhagat140275/Agentic,0,2026-03-27,AI Agent
9orky/agentic,0,2026-03-27,AI Agent
ai-village-agents/agent-welcome,4,2026-03-27,AI Agent
rushigulve/Agentic,0,2026-03-27,AI Agent
9428260/agentic,0,2026-03-27,AI Agent
dungdo2247/Agentic,0,2026-03-27,AI Agent
DannyJPN/Agentic,0,2026-03-27,AI Agent
mrshumsky/agentic,0,2026-03-27,AI Agent
rt2800/agentic,0,2026-03-27,AI Agent
Sumitgupta54856171/Agentic,0,2026-03-27,AI Agent
mshort55/agentic,0,2026-03-27,AI Agent
brain-tree-dev/brain-tree-os,22,2026-03-27,AI Agent
a2-stuff/MultiClaw,8,2026-03-27,AI Agent
bapirex/agentic,0,2026-03-27,AI Agent
swrobuts/agentic,0,2026-03-27,AI Agent
cszbj/agentic,0,2026-03-27,AI Agent
gamamhehe/Agentic,0,2026-03-27,AI Agent
mnohosten/agentic,0,2026-03-27,AI Agent
nolanaechan/VehiClaw,44,2026-03-27,AI Agent
1EchA/context-sync-mcp,15,2026-03-27,AI Agent
coleam00/claude-code-new-features-early-2026,8,2026-03-27,AI Agent
andrewasheridan/agentic,0,2026-03-27,AI Agent
EllenVor/Agentic,0,2026-03-27,AI Agent
supbaan/Agentic,0,2026-03-27,AI Agent
nirmalsabu/Agentic,0,2026-03-27,AI Agent
danielmeppiel/agentic-sdlc-handbook,3,2026-03-27,AI Agent
cgxjdzz/AgentTheSpire,43,2026-03-27,AI Agent
bitrockteam/agentic-ai-course,3,2026-03-27,AI Agent
ccattuto/esp-agentic-dev,4,2026-03-27,AI Agent
itismyfield/AgentDesk,4,2026-03-27,AI Agent
CybrixHyper/legoflux,23,2026-03-27,AI Agent
unalome-ai/unalome-firewall,30,2026-03-27,AI Agent
Open-Viking/OpenViking,17,2026-03-27,AI Agent
ithiria894/awesome-claude-code-workflows,41,2026-03-27,AI Agent
UseRerun/rerun,18,2026-03-27,AI Agent
BinarCode/laravel-agentic-starter-kit,3,2026-03-27,AI Agent
ashishpatel26/omnicache-ai,15,2026-03-27,RAG
ai-village-agents/agent-interaction-log,5,2026-03-27,AI Agent
sreedath/Vizuara-Email-Agent-Building,1,2026-03-27,AI Agent
zosmaai/zosma-qa,5,2026-03-27,AI Agent
Ataraxy-Labs/opensessions,164,2026-03-27,AI Agent
elirantutia/vibeyard,26,2026-03-27,AI Agent
rohansx/wardn,25,2026-03-27,AI Agent
serdem1/operate.txt,9,2026-03-27,AI Agent
Ninjexxx/agent_innovation,1,2026-03-27,AI Agent
wrannaman/agentic-engineering,2,2026-03-27,AI Agent
jacobtfisher/agentic-academics,2,2026-03-27,AI Agent
mendrugory/agentic-browser,2,2026-03-27,AI Agent
2oaJ/SwiftlyS2-Toolkit,4,2026-03-27,AI Agent
Waldmeinsamkeit/Agentic-Crawler,2,2026-03-27,AI Agent
appendjeff/agentic-workflow,2,2026-03-27,AI Agent
lucferbux/Agentic-Workflow,2,2026-03-27,AI Agent
ajhcs/healthcare-agents,13,2026-03-27,AI Agent
Dallionking/agent-dna-auditor,16,2026-03-27,AI Agent
DrishtantKaushal/AgentCommons,7,2026-03-27,AI Agent
KuangjuX/cuda-evolve-oss,30,2026-03-27,AI Agent
gbasin/clanker-discipline,20,2026-03-27,AI Agent
nashsu/opencli-rs-skill,134,2026-03-27,AI Agent
hishamalhadi/aos,4,2026-03-27,AI Agent
OwnLabAI/ownlab,18,2026-03-27,AI Agent
remorses/lintcn,47,2026-03-27,AI Agent
6551Team/openskills-weixin,18,2026-03-27,AI Agent
noamr/web-archeologist,16,2026-03-27,AI Agent
nutshells3/Swarm-Intelligence-Engine-with-Gated-Execution,7,2026-03-27,AI Agent
ch4r10t33r/sentrix,10,2026-03-27,AI Agent
eriklieben/agentic-dev-workflow,2,2026-03-27,AI Agent
shinaoka/agentic-issue-solver,2,2026-03-27,AI Agent
kimbercurt/Open-Agentic-Memory,2,2026-03-27,AI Agent
jreverri/agentic-sec-labs,2,2026-03-27,AI Agent
natnew/Awesome-Agentic-Engineering,2,2026-03-27,AI Agent
daydreamer258/agentic-sdd-pipeline,2,2026-03-27,AI Agent
agentwall/agentwall,19,2026-03-27,AI Agent
simonasrazm/simon-factory-lights-out,21,2026-03-27,AI Agent
Boof-Pack/token-enhancer,35,2026-03-27,AI Agent
nb7123/claude-agents-101,14,2026-03-27,AI Agent
pirua-game/gdep,4,2026-03-27,AI Agent
uxderrick/mece-skill,10,2026-03-27,AI Agent
tylerwooten/chevron-agentic-ai-challenge,2,2026-03-27,AI Agent
trannghiach/aurelinth-ctf-agentic-ai,2,2026-03-27,AI Agent
chrishokamp/agentic-entity-linking-lab,2,2026-03-27,AI Agent
sahillad05/agentic-rag-data-analyst,2,2026-03-27,RAG
benkohcc/Marketing-MD-Agentic-Standard,3,2026-03-27,AI Agent
longjl1/seju-lite,20,2026-03-27,AI Agent
joshuamichael365/ai-risk-agent,2,2026-03-27,AI Agent
liber2006/axion,10,2026-03-27,AI Agent
catise/qwen-free-tea,10,2026-03-27,AI Agent
day50-dev/capit,15,2026-03-27,AI Agent
hanshiyingbing/numcraft,21,2026-03-27,AI Agent
ljea22-cmyk/agenticAI,0,2026-03-27,AI Agent
01rahulsingh86/AgenticFramework,0,2026-03-27,AI Agent
jesseorbit/AgenticWorkflow,0,2026-03-27,AI Agent
VeenaGindo/AgenticAI,0,2026-03-27,AI Agent
pounct/agentica12,0,2026-03-27,AI Agent
pounct/agentica19,0,2026-03-27,AI Agent
YubinLiao/AgenticAIDemo,0,2026-03-27,AI Agent
dayyan12k/AgenticAI,0,2026-03-27,AI Agent
inde5media/AgenticsVermont,0,2026-03-27,AI Agent
sshh7891-ops/AgenticCommercetesting,0,2026-03-27,AI Agent
amanpreet60/AgenticAI,0,2026-03-27,AI Agent
lalaboomboom/AgenticRAG,0,2026-03-27,RAG
aquariuscook/agenticsretreat1,0,2026-03-27,AI Agent
AAAAndrews/AgenticAlpha,1,2026-03-27,AI Agent
vijayzone/AgenticAI,0,2026-03-27,AI Agent
48-JASHWANTH/AgenticAIDemo,0,2026-03-27,AI Agent
chenavena/AgenticQA,0,2026-03-27,AI Agent
Hariswar/AgenticProtocols,0,2026-03-27,AI Agent
rkuo2000/AgenticCoding,0,2026-03-27,AI Agent
MoBT/agenticai1,1,2026-03-27,AI Agent
Karishmap13/AgenticAI,0,2026-03-27,AI Agent
mohabasumeih-sys/AgenticRAG,0,2026-03-27,RAG
bajames/AgenticInvestor,0,2026-03-27,AI Agent
tadiboinadhanushb3-sys/AgenticAI-,0,2026-03-27,AI Agent
ambidextrousTx/AgenticSummarizr,0,2026-03-27,AI Agent
vijayrkumar-commits/AgenticAI,0,2026-03-27,AI Agent
Oscar-ledger/AgenticVault,0,2026-03-27,AI Agent
akshaysaini01/AgenticAI,0,2026-03-27,AI Agent
dabn35/agenticAI,0,2026-03-27,AI Agent
NikiPatinoUCF/AgenticCVActivity,0,2026-03-27,AI Agent
joydipb01/AgenticOps,0,2026-03-27,AI Agent
ConnorMartin862/AgenticPlayground,0,2026-03-27,AI Agent
rahulmnitw/AgenticAI,0,2026-03-27,AI Agent
groovy-web/groovy-web-ai-agents,14,2026-03-27,AI Agent
Neverlow512/agent-droid-bridge,14,2026-03-27,AI Agent
BITSproject/AgenticAI,0,2026-03-27,AI Agent
Swapnaneel1616/AgenticHub,0,2026-03-27,AI Agent
Cryptolog77/agentic1,0,2026-03-27,AI Agent
Harinee-3010/agenticAI,0,2026-03-27,AI Agent
saikiranakula-amzn/AgenticFramework,0,2026-03-27,AI Agent
rathihitesh56/agenticAIRepo,0,2026-03-27,AI Agent
prakytecky55/AgenticAI,0,2026-03-27,AI Agent
LoveEvaLee/AgenticAI,0,2026-03-27,AI Agent
YardenRozenfeld/AgenticRag,0,2026-03-27,RAG
getskilledwithalby/AgenticERP,0,2026-03-27,AI Agent
duddiravi11/agenticAI,0,2026-03-27,AI Agent
ershamsadkhan/AgenticWorkflow,0,2026-03-27,AI Agent
Gagandeep2045/AgenticAI,0,2026-03-27,AI Agent
bahadir-bakla/AgenticBungalow,0,2026-03-27,AI Agent
KevLaing/AgenticSetup,0,2026-03-27,AI Agent
edmunlee87/agenticAIMDLC,0,2026-03-27,AI Agent
dakshyadav-glitch/AgenticAI,0,2026-03-27,AI Agent
Kavish-Daftari/AgenticRAG,0,2026-03-27,RAG
vprovorov/AgenticFuturism,2,2026-03-27,AI Agent
tlkarthik/AgenticFramework,0,2026-03-27,AI Agent
Soloist-B/AgenticAI,0,2026-03-27,AI Agent
siddarthvobblisetty/AgenticAi,0,2026-03-27,AI Agent
simingzhang89/AgenticOntology,0,2026-03-27,AI Agent
accucrazy/AgenticETL,0,2026-03-27,AI Agent
rajithpadma/AgenticAI,0,2026-03-27,AI Agent
99manjusharma/AgenticAI,0,2026-03-27,AI Agent
neokn/AgenticSystem,0,2026-03-27,AI Agent
HeshamFS/AgenticFlow,1,2026-03-27,AI Agent
bernedom/agenticStamps,0,2026-03-27,AI Agent
RajeswariKumaran/AgenticInterpretability,0,2026-03-27,AI Agent
JiangZehua/AgenticPCG,0,2026-03-27,AI Agent
s-shumilov/AgenticPractice,0,2026-03-27,AI Agent
aakash086/AgenticAI,0,2026-03-27,AI Agent
Bharat-bhandari/agenticCare,0,2026-03-27,AI Agent
vldzio/agenticAIHackathon,0,2026-03-27,AI Agent
dpka09/AgenticAI,0,2026-03-27,AI Agent
Smurf-X/AgenticPlanner,0,2026-03-27,AI Agent
Nishanth11/AgenticRAG,0,2026-03-27,RAG
KGSUCF/AgenticDemoing,0,2026-03-27,AI Agent
Irfanalee/agenticUI,0,2026-03-27,AI Agent
fauziyafarheen/AgenticCom,0,2026-03-27,AI Agent
Ajithainbaraj/AgenticAI-,0,2026-03-27,AI Agent
avnish1432/AgenticAI,0,2026-03-27,AI Agent
vinodhpatil/AgenticAIWork,0,2026-03-27,AI Agent
Kopezaur/AgenticSDLCTraining,0,2026-03-27,AI Agent
dpqlrkdms03/agenticAI,0,2026-03-27,AI Agent
minju1614/agenticAI,0,2026-03-27,AI Agent
grkn/AgenticAIExample,1,2026-03-27,AI Agent
jagadish-ganaparthi/AgenticAI,0,2026-03-27,AI Agent
IntelligentDDS/AgenticSRE,0,2026-03-27,AI Agent
rohilajogendra/AgenticAI,0,2026-03-27,AI Agent
mesailesh7/AgenticAi,0,2026-03-27,AI Agent
jeonyoungjun1233/agenticAI,0,2026-03-27,AI Agent
shahzadabasai-droid/AgenticAI,0,2026-03-27,AI Agent
NandhiniVishnu/AgenticAI,0,2026-03-27,AI Agent
juedehan/AgenticRAG,0,2026-03-27,RAG
wideyard/AgenticRAG,0,2026-03-27,RAG
rjspence3/agenticInterview,0,2026-03-27,AI Agent
ymnberkay/AgenticBEAR,1,2026-03-27,AI Agent
tadiboinadhanushb3-sys/AgenticAI,0,2026-03-27,AI Agent
zbrooks442/SafeAgentFramework,0,2026-03-27,AI Agent
vivicool12334/dryad,0,2026-03-27,AI Agent
yopanek/AgenticJedi,0,2026-03-27,AI Agent
HarshitaMalaviya48/AgenticChatbot,0,2026-03-27,AI Agent
Quazaaar/AgenticGE,0,2026-03-27,AI Agent
SarveshG3/AgenticLanggraph,0,2026-03-27,AI Agent
pounct/agentica18,0,2026-03-27,AI Agent
ChrisHuntingford/AgenticArchitecture,0,2026-03-27,AI Agent
antonioqi/AgenticAI,0,2026-03-27,AI Agent
SolomonChrist/AgenticHarness,0,2026-03-27,AI Agent
heza-ru/AgenticRAG,0,2026-03-27,RAG
thakuranubhav/AgenticNavigator,0,2026-03-27,AI Agent
corneliuspopovici/AgenticPM,1,2026-03-27,AI Agent
harinisureshb/AgenticOps,0,2026-03-27,AI Agent
navin5447/agentica2,0,2026-03-27,AI Agent
MarieThe3rd/AgenticDocumentation,0,2026-03-27,AI Agent
komosjs44-afk/agenticAI,0,2026-03-27,AI Agent
mradnxn/AgenticAI,1,2026-03-27,AI Agent
MarsSemi/AgenticService,0,2026-03-27,AI Agent
onestardao/WFGY-Agent-Firewall,1,2026-03-27,AI Agent
feiyun0112/AgentBridge,12,2026-03-27,AI Agent
TermiX-official/aacp-whitepaper,6,2026-03-27,AI Agent
kandada/fastmind,7,2026-03-27,AI Agent
aarondfrancis/deep-research,25,2026-03-27,AI Agent
Everchener/AgenticRoboticArm,0,2026-03-27,AI Agent
Mathis-Philippe-Collab/AgenticSystemExp,1,2026-03-27,AI Agent
BizProMarketing/AgenticMarketingManagement-,0,2026-03-27,AI Agent
AmwinsEric/AgenticDeisgnGroup,0,2026-03-27,AI Agent
vperambu/AgenticAiFlow,0,2026-03-27,AI Agent
Yaksh4826/VYBE_AgenticSystem,0,2026-03-27,AI Agent
birjuloveai/AgenticCosmicArena,0,2026-03-27,AI Agent
thinkbubble/TB_AgenticTooling,0,2026-03-27,AI Agent
yixin-zhu/AgenticCareerAssistant,0,2026-03-27,AI Agent
aadithnair/AgenticPrep-Improved,0,2026-03-27,AI Agent
fauzanazz/AgenticStorageRAG,0,2026-03-27,AI Agent
DEEN-42/AgenticAI_Interviewer,0,2026-03-27,AI Agent
RafaelMRazeira/AgenticMatheticalPaper,0,2026-03-27,AI Agent
AiToByte/AgenticMetaEngineering,1,2026-03-27,AI Agent
mayameena147/AgenticProfileMatching,0,2026-03-27,AI Agent
Sreyashi/ADHD-AgenticApp,0,2026-03-27,AI Agent
sheriyuo/DART,8,2026-03-27,AI Agent
godakondaiah/AgenticAI_Practice,0,2026-03-27,AI Agent
MuhammadJamall/AgenticAiAssesment,0,2026-03-27,AI Agent
SeekingDream/AgenticSoftwareDesign,0,2026-03-27,AI Agent
TxM1/AgenticDataOps,0,2026-03-27,AI Agent
KloeAI-Labs/AgenticTooling_Team,0,2026-03-27,AI Agent
deepakkr7975/AgenticWebsite_Generation,0,2026-03-27,AI Agent
Kajalkansal30/AgenticDrugTrial,0,2026-03-27,AI Agent
Lokesh-ics/AgenticAIforHackathon,0,2026-03-27,AI Agent
Bluesky5102/AgenticWorkflow-main,0,2026-03-27,AI Agent
Ajayrao29/AgenticAICreationDemo,0,2026-03-27,AI Agent
Sox81/AgenticSupportSystem,0,2026-03-27,AI Agent
lijianzong/agenticai4drug,0,2026-03-27,AI Agent
pushinl/AgenticRLForMe,1,2026-03-27,AI Agent
IrfanShaikh21/AgenticAI_excel,0,2026-03-27,AI Agent
Ashwini2907-93/AgenticAIWorkFlow,0,2026-03-27,AI Agent
ishandutta2007/Awesome-Powerpoint-AI-Agents,8,2026-03-27,AI Agent
AlexanderMavrov/AgenticControlPlane,0,2026-03-27,AI Agent
NYT03/AgenticAICredServe,0,2026-03-27,AI Agent
Sarthak2501/AgenticTestingSystem,0,2026-03-27,AI Agent
pliu19/AgenticSimulationPathogen,0,2026-03-27,AI Agent
MosheBila/AgenticBotUI,0,2026-03-27,AI Agent
varshi123-hub/AgenticAI_Assignment,0,2026-03-27,AI Agent
danicasjau/AgenticBarCrowd,0,2026-03-27,AI Agent
jlon/XClaw,8,2026-03-27,AI Agent
PHANzgz/AgenticHappyHarvest,0,2026-03-27,AI Agent
lucas2052/AgenticalSchedulPlan,0,2026-03-27,AI Agent
s-shumilov/AgenticPracticeCourse,0,2026-03-27,AI Agent
neo4j-labs/create-context-graph,31,2026-03-27,AI Agent
moranlb-dev/rage,3,2026-03-27,AI Agent
MateiFratila/AgenticDnD,0,2026-03-27,AI Agent
Pochareddy/AgenticAI-Sample,0,2026-03-27,AI Agent
fabianfreund/actly-editor,5,2026-03-27,AI Agent
an-embedded-engineer/AgenticProjectTemplates,0,2026-03-27,AI Agent
tshetennsherpa-sudo/AgenticNewsRadar,0,2026-03-27,AI Agent
varaveerapu/AgenticAI_Training,0,2026-03-27,AI Agent
balajivis/mas-coordination-demo,1,2026-03-27,AI Agent
DemonDamon/AgenticX-Website,1,2026-03-27,AI Agent
MetaFARS/autoresearch-sidecar,3,2026-03-27,AI Agent
JarvisPei/EvolveClaw,9,2026-03-27,AI Agent
jacobmentalconstruct/_AgenticTOOLBOX_vMCPUI,0,2026-03-27,RAG
ADML003/AgenticAI_with_langchain,0,2026-03-27,AI Agent
Alanmuchiri/alterEGO-agenticAI-,0,2026-03-27,AI Agent
ADARSHKUMAR2/AgenticProjLangGraph,0,2026-03-27,AI Agent
rashmiKumari03/AgenticAI_ClaimPilot,0,2026-03-27,AI Agent
SamSon1402/AgenticWorkload-BenchSuite,0,2026-03-27,AI Agent
milindsk/Milind-DC_AgenticAI,0,2026-03-27,AI Agent
devaguptapubalanagendra-commits/balanagendra_AgenticAI_POC,0,2026-03-27,AI Agent
alexjaniak/AgentMeets,3,2026-03-27,AI Agent
vivekvro/learning_agenticAI_langgraph,0,2026-03-27,AI Agent
Vamsikrishna0329/GenAI-AgenticAI,0,2026-03-27,AI Agent
gour6380/AgenticProjectManagementWorkflow,0,2026-03-27,AI Agent
javakishore-veleti/AgenticSmartCareScheduler,0,2026-03-27,AI Agent
hotice888/AgenticWriting-ReviewPlatform,0,2026-03-27,AI Agent
KiemVM/UI-AgenticAI-Test,0,2026-03-27,AI Agent
ChitrashreeShankaranandha/AgenticAI_LLMs_RAG,0,2026-03-27,AI Agent
ashishjn1111/AgenticAI_for_BO,0,2026-03-27,AI Agent
ridhikagoel/AgenticRepoWithAutoresearch,0,2026-03-27,AI Agent
AgenticB2B/web-agenticb2b,0,2026-03-27,AI Agent
zhangxue1985122219/multi-agent-intercom,11,2026-03-27,AI Agent
Vinayak-Marar/AgenticAI_DataAnalysis,0,2026-03-27,AI Agent
ChoxV/AgenticAiNewsFeeder,0,2026-03-27,AI Agent
hieunguyen7337/AgenticAI_Video_REID,0,2026-03-27,AI Agent
priya369/code_review-agenticAI,0,2026-03-27,AI Agent
ft-rohitdutt4/AgenticAI-Data-Analyst,0,2026-03-27,AI Agent
idrissbennouna/tp-AgenticAI-RAG,0,2026-03-27,AI Agent
Madhavan11601828/KYC_AgenticAI_enhanced,0,2026-03-27,AI Agent
anushaperneti-stack/agenticAIE2EQA,0,2026-03-27,AI Agent
jeonilshin/amxsec,5,2026-03-27,AI Agent
samirakash248-max/VOYAGER-Travel-agent,1,2026-03-27,AI Agent
Crosery/acp-bus,8,2026-03-27,AI Agent
bolasatu/brain-tree-os,0,2026-03-27,AI Agent
metmirr/pi-peacock,9,2026-03-27,AI Agent
Kartavya2005/Multi-agenticAI-Hospitality-System,0,2026-03-27,AI Agent
godfather-ace/MLDS-2026-AgenticAI-Workshop,1,2026-03-27,AI Agent
marktoda/loupe,8,2026-03-27,AI Agent
iam-saurabh-bhale/MLops-and-AgenticAI-Assignment,0,2026-03-27,AI Agent
pragyanaischool/PragyanAI_Syllabus_AgenticAI,0,2026-03-27,AI Agent
6370796390/-AgenticVoice-Agent-backend-code,0,2026-03-27,AI Agent
bhaveshbanshiwal/ARIES_AgenticAI_multiformat_gen,0,2026-03-27,AI Agent
Shakiran-Nannyombi/Copilot-Hands-On-Session,3,2026-03-27,AI Agent
shameekc/agenticai4pm_22march,0,2026-03-27,AI Agent
sguhaemail/AgenticAIEngineer_B3_23,0,2026-03-27,AI Agent
ChazCisneros20/AgenticAI-PythonPackageStatus,0,2026-03-27,AI Agent
Cerdore/gdb-cli,19,2026-03-27,AI Agent
panavinsingh/MCP-Lattice,7,2026-03-27,AI Agent
SurajB20-12/AgenticAI-End-To-End,0,2026-03-27,AI Agent
PR-Data-Science/AgenticAI_Production_MultiCloud,0,2026-03-27,AI Agent
NaveenGundluri/VideoSummarizer_AgenticAI_Project,0,2026-03-27,AI Agent
andonimichael/arxitect,8,2026-03-27,AI Agent
capgym/cap-x,23,2026-03-27,AI Agent
OpenAgents-Illinois/soul-sync,2,2026-03-27,AI Agent
RushikeshGhuge-19/Agentic-Developer-Environment-AI-Coding-Assistant-Platform-,2,2026-03-27,AI Agent
aswiniverse/agentity,3,2026-03-27,AI Agent
versperai/VersperClaw,14,2026-03-27,AI Agent
sajosam/spawnverse,5,2026-03-27,AI Agent
wycats/vscode-ai-plugin,5,2026-03-27,AI Agent
anirudh2208/Biswas_Aniruddha_AIInnovationLead_AgenticAssessment,0,2026-03-27,AI Agent
Nishant81726/D1_AgenticAI_Batch_2026,0,2026-03-27,AI Agent
aronprins/paperclip-company-playbook,17,2026-03-27,AI Agent
021-Events/product-repo-template,1,2026-03-27,AI Agent
Gliangquan/pi-ui-bridge,10,2026-03-27,AI Agent
ludenio/WebGameTemplateForAgents,9,2026-03-27,AI Agent
Epistates/MCPSafari,9,2026-03-27,AI Agent
flazouh/acepe,3,2026-03-27,AI Agent
algorismo-au/lanekeep,9,2026-03-27,AI Agent
calebfaruki/tightbeam,5,2026-03-27,AI Agent
groovy-web/awesome-ai-agents,15,2026-03-27,RAG
winteriscome/memento,5,2026-03-27,AI Agent
Little-F0x/webshell-skill,21,2026-03-27,AI Agent
msellamiTN/N8N_AgenticAI_WiseAI,0,2026-03-27,AI Agent
programmer-sahil/AI_ML_DS_Automation_AgenticAI_Dev,0,2026-03-27,AI Agent
VigneshSrinivasaRaghavan/RxLogix-AgenticAI-Workshop-Mar-2026,0,2026-03-27,AI Agent
Artsplendr/AgenticAI-Stateful-Agent-Pet-Care-Assistant,0,2026-03-27,AI Agent
hvent90/pi-pringles-dod-capsules,5,2026-03-27,AI Agent
Xe/skills,4,2026-03-27,AI Agent
